Date,Close,Open,High,Low,Vol.,Change %
2014-10-09,"7,960.55","7,886.5","7,972.35","7,886.5",123.77M,1.50%
2014-10-10,"7,859.95","7,911","7,924.05","7,848.45",142.93M,-1.26%
2014-10-13,"7,884.25","7,831","7,901.15","7,796",118.78M,0.31%
2014-10-14,"7,864","7,923.25","7,928","7,825.45",225.47M,-0.26%
2014-10-16,"7,748.2","7,837.3","7,893.9","7,729.65",213.53M,-1.47%
2014-10-17,"7,779.7","7,733.75","7,819.2","7,723.85",177.62M,0.41%
2014-10-20,"7,879.4","7,896.95","7,905.95","7,856.95",176.17M,1.28%
2014-10-21,"7,927.75","7,906.15","7,936.6","7,874.35",163.40M,0.61%
2014-10-22,"7,995.9","7,997.8","8,005","7,974.55",151.10M,0.86%
2014-10-23,"8,014.55","8,027.7","8,031.75","8,008.85",19.64M,0.23%
2014-10-27,"7,991.7","8,064.35","8,064.4","7,985.65",132.83M,-0.29%
2014-10-28,"8,027.6","8,002.4","8,037.8","7,995.05",124.06M,0.45%
2014-10-29,"8,090.45","8,077.05","8,097.95","8,052.25",148.31M,0.78%
2014-10-30,"8,169.2","8,085.2","8,181.55","8,085.2",205.67M,0.97%
2014-10-31,"8,322.2","8,200.8","8,330.75","8,198.05",176.16M,1.87%
2014-11-03,"8,324.15","8,348.15","8,350.6","8,297.65",141.09M,0.02%
2014-11-05,"8,338.3","8,351.25","8,365.55","8,323.5",161.62M,0.17%
2014-11-07,"8,337","8,331.85","8,360.35","8,290.25",153.43M,-0.02%
2014-11-10,"8,344.25","8,337.8","8,383.05","8,304.45",130.75M,0.09%
2014-11-11,"8,362.65","8,354.1","8,378.7","8,321.85",122.01M,0.22%
2014-11-12,"8,383.3","8,378.9","8,415.05","8,370.5",125.24M,0.25%
2014-11-13,"8,357.85","8,405.25","8,408","8,320.35",127.36M,-0.30%
2014-11-14,"8,389.9","8,360.7","8,400.65","8,346.8",146.77M,0.38%
2014-11-17,"8,430.75","8,378.4","8,438.1","8,349.1",113.88M,0.49%
2014-11-18,"8,425.9","8,441.25","8,454.5","8,407.25",134.68M,-0.06%
2014-11-19,"8,382.3","8,440.65","8,455.65","8,360.5",125.40M,-0.52%
2014-11-20,"8,401.9","8,406.5","8,410.85","8,353.15",122.78M,0.23%
2014-11-21,"8,477.35","8,408.2","8,489.8","8,398.6",137.02M,0.90%
2014-11-24,"8,530.15","8,490.95","8,534.65","8,490.8",140.66M,0.62%
2014-11-25,"8,463.1","8,530.8","8,535.35","8,429.45",271.91M,-0.79%
2014-11-26,"8,475.75","8,450.3","8,500.3","8,438.65",151.92M,0.15%
2014-11-27,"8,494.2","8,477.8","8,506.75","8,456.35",194.30M,0.22%
2014-11-28,"8,588.25","8,516.8","8,617","8,516.25",197.22M,1.11%
2014-12-01,"8,555.9","8,605.1","8,623","8,545.15",151.99M,-0.38%
2014-12-02,"8,524.7","8,535.45","8,560.2","8,504.65",137.39M,-0.36%
2014-12-03,"8,537.65","8,528.7","8,546.95","8,508.35",153.20M,0.15%
2014-12-04,"8,564.4","8,582.4","8,626.95","8,526.4",143.48M,0.31%
2014-12-05,"8,538.3","8,584.25","8,588.35","8,523.9",143.35M,-0.30%
2014-12-08,"8,438.25","8,538.65","8,546.35","8,432.25",163.82M,-1.17%
2014-12-09,"8,340.7","8,439.3","8,444.5","8,330.5",146.27M,-1.16%
2014-12-10,"8,355.65","8,318.05","8,376.8","8,317",136.66M,0.18%
2014-12-11,"8,292.9","8,338.85","8,348.3","8,272.4",133.86M,-0.75%
2014-12-12,"8,224.1","8,302","8,321.9","8,216.3",138.08M,-0.83%
2014-12-15,"8,219.6","8,160.75","8,242.4","8,152.5",137.14M,-0.05%
2014-12-16,"8,067.6","8,172.6","8,189.35","8,052.6",197.34M,-1.85%
2014-12-17,"8,029.8","8,041.2","8,082","7,961.35",216.22M,-0.47%
2014-12-18,"8,159.3","8,138.9","8,174.3","8,084.9",162.11M,1.61%
2014-12-19,"8,225.2","8,230.45","8,263.45","8,208.6",174.80M,0.81%
2014-12-22,"8,324","8,255","8,330.95","8,228.2",139.16M,1.20%
2014-12-23,"8,267","8,324.6","8,364.75","8,252.85",132.19M,-0.68%
2014-12-24,"8,174.1","8,272.05","8,286.4","8,155.25",221.91M,-1.12%
2014-12-26,"8,200.7","8,204.8","8,234.55","8,147.95",75.53M,0.33%
2014-12-29,"8,246.3","8,214.7","8,279.15","8,214.7",82.09M,0.56%
2014-12-30,"8,248.25","8,260.3","8,268.25","8,220.55",77.70M,0.02%
2014-12-31,"8,282.7","8,243.9","8,291","8,243.75",84.53M,0.42%
2015-01-01,"8,284","8,272.8","8,294.7","8,248.75",56.56M,0.02%
2015-01-02,"8,395.45","8,288.7","8,410.6","8,288.7",101.89M,1.35%
2015-01-05,"8,378.4","8,407.95","8,445.6","8,363.9",118.16M,-0.20%
2015-01-06,"8,127.35","8,325.3","8,327.85","8,111.35",172.80M,-3.00%
2015-01-07,"8,102.1","8,118.65","8,151.2","8,065.45",164.08M,-0.31%
2015-01-08,"8,234.6","8,191.4","8,243.5","8,167.3",143.80M,1.64%
2015-01-09,"8,284.5","8,285.45","8,303.3","8,190.8",152.61M,0.61%
2015-01-12,"8,323","8,291.35","8,332.6","8,245.6",103.15M,0.46%
2015-01-13,"8,299.4","8,346.15","8,356.65","8,267.9",129.56M,-0.28%
2015-01-14,"8,277.55","8,307.25","8,326.45","8,236.65",150.62M,-0.26%
2015-01-15,"8,494.15","8,424.5","8,527.1","8,380.55",232.14M,2.62%
2015-01-16,"8,513.8","8,504.05","8,530.75","8,452.25",181.37M,0.23%
2015-01-19,"8,550.7","8,550.05","8,570.95","8,531.5",129.35M,0.43%
2015-01-20,"8,695.6","8,575.1","8,707.9","8,574.5",158.71M,1.69%
2015-01-21,"8,729.5","8,719.65","8,741.85","8,689.6",191.65M,0.39%
2015-01-22,"8,761.4","8,745.85","8,774.15","8,727",180.91M,0.37%
2015-01-23,"8,835.6","8,827.95","8,866.4","8,795.4",197.12M,0.85%
2015-01-27,"8,910.5","8,871.35","8,925.05","8,825.45",192.01M,0.85%
2015-01-28,"8,914.3","8,902.75","8,985.05","8,874.05",190.81M,0.04%
2015-01-29,"8,952.35","8,901.5","8,966.65","8,861.25",264.25M,0.43%
2015-01-30,"8,808.9","8,996.6","8,996.6","8,775.1",275.59M,-1.60%
2015-02-02,"8,797.4","8,802.5","8,840.8","8,751.1",216.56M,-0.13%
2015-02-03,"8,756.55","8,823.15","8,837.3","8,726.65",208.67M,-0.46%
2015-02-04,"8,723.7","8,789.15","8,792.85","8,704.4",201.25M,-0.38%
2015-02-05,"8,711.7","8,733.1","8,838.45","8,683.65",179.01M,-0.14%
2015-02-06,"8,661.05","8,696.85","8,726.2","8,645.55",176.55M,-0.58%
2015-02-09,"8,526.35","8,584.4","8,605.55","8,516.35",151.33M,-1.56%
2015-02-10,"8,565.55","8,478.1","8,646.25","8,470.5",202.30M,0.46%
2015-02-11,"8,627.4","8,603.3","8,651.95","8,593.65",166.56M,0.72%
2015-02-12,"8,711.55","8,676.95","8,732.55","8,599.25",163.68M,0.98%
2015-02-13,"8,805.5","8,741.5","8,822.1","8,729.65",228.81M,1.08%
2015-02-16,"8,809.35","8,831.4","8,870.1","8,793.4",140.64M,0.04%
2015-02-18,"8,869.1","8,811.55","8,894.3","8,808.9",152.15M,0.68%
2015-02-19,"8,895.3","8,883.05","8,913.45","8,794.45",219.87M,0.30%
2015-02-20,"8,833.6","8,895.5","8,899.95","8,816.3",203.72M,-0.69%
2015-02-23,"8,754.95","8,856.85","8,869","8,736.1",143.93M,-0.89%
2015-02-24,"8,762.1","8,772.9","8,800.5","8,726.75",154.37M,0.08%
2015-02-25,"8,767.25","8,801.9","8,840.65","8,751.4",139.41M,0.06%
2015-02-26,"8,683.85","8,779","8,786.05","8,669.45",224.18M,-0.95%
2015-02-27,"8,844.6","8,729.5","8,856.95","8,717.45",257.23M,1.85%
2015-02-28,"8,901.85","8,913.05","8,941.1","8,751.35",246.45M,0.65%
2015-03-02,"8,956.75","8,953.85","8,972.35","8,885.45",224.77M,0.62%
2015-03-03,"8,996.25","8,962.85","9,008.4","8,925.55",183.25M,0.44%
2015-03-04,"8,922.65","9,109.15","9,119.2","8,893.95",256.06M,-0.82%
2015-03-05,"8,937.75","8,929.4","8,957.55","8,849.35",165.08M,0.17%
2015-03-09,"8,756.75","8,891.15","8,891.3","8,740.45",160.33M,-2.03%
2015-03-10,"8,712.05","8,769.75","8,778","8,677.35",168.92M,-0.51%
2015-03-11,"8,699.95","8,728.75","8,755.6","8,682.35",178.05M,-0.14%
2015-03-12,"8,776","8,740.65","8,787.2","8,732.9",179.34M,0.87%
2015-03-13,"8,647.75","8,844.05","8,849.75","8,631.75",184.67M,-1.46%
2015-03-16,"8,633.15","8,656.75","8,663.55","8,612",168.44M,-0.17%
2015-03-17,"8,723.3","8,689.1","8,742.55","8,630.8",182.50M,1.04%
2015-03-18,"8,685.9","8,742.9","8,747.25","8,664",161.15M,-0.43%
2015-03-19,"8,634.65","8,749.45","8,788.2","8,614.65",168.63M,-0.59%
2015-03-20,"8,570.9","8,627.9","8,627.9","8,553",179.98M,-0.74%
2015-03-23,"8,550.9","8,591.55","8,608.35","8,540.55",155.43M,-0.23%
2015-03-24,"8,542.95","8,537.05","8,627.75","8,535.85",161.46M,-0.09%
2015-03-25,"8,530.8","8,568.9","8,573.75","8,516.55",165.95M,-0.14%
2015-03-26,"8,342.15","8,474.95","8,499.45","8,325.35",288.76M,-2.21%
2015-03-27,"8,341.4","8,396","8,413.2","8,269.15",198.98M,-0.01%
2015-03-30,"8,492.3","8,390.95","8,504.55","8,380.75",138.88M,1.81%
2015-03-31,"8,491","8,527.6","8,550.45","8,454.15",172.36M,-0.02%
2015-04-01,"8,586.25","8,483.7","8,603.4","8,464.75",129.45M,1.12%
2015-04-06,"8,659.9","8,615.8","8,667.55","8,573.75",151.38M,0.86%
2015-04-07,"8,660.3","8,684.45","8,693.6","8,586.85",153.26M,0.00%
2015-04-08,"8,714.4","8,698.95","8,730.5","8,679.8",152.80M,0.62%
2015-04-09,"8,778.3","8,756.2","8,785.5","8,682.45",157.41M,0.73%
2015-04-10,"8,780.35","8,774.35","8,787.4","8,733.6",143.29M,0.02%
2015-04-13,"8,834","8,801.75","8,841.65","8,762.1",125.37M,0.61%
2015-04-15,"8,750.2","8,844.75","8,844.8","8,722.4",168.58M,-0.95%
2015-04-16,"8,706.7","8,757.05","8,760","8,645.65",147.27M,-0.50%
2015-04-17,"8,606","8,698.05","8,699.85","8,596.7",154.98M,-1.16%
2015-04-20,"8,448.1","8,618.8","8,619.95","8,422.75",153.51M,-1.83%
2015-04-21,"8,377.75","8,416.1","8,469.35","8,352.7",420.43M,-0.83%
2015-04-22,"8,429.7","8,400.4","8,449.95","8,284.7",177.13M,0.62%
2015-04-23,"8,398.3","8,478.2","8,504.95","8,361.85",160.80M,-0.37%
2015-04-24,"8,305.25","8,405.7","8,413.3","8,273.35",178.99M,-1.11%
2015-04-27,"8,213.8","8,330.55","8,334.45","8,202.35",176.84M,-1.10%
2015-04-28,"8,285.6","8,215.55","8,308","8,185.15",179.97M,0.87%
2015-04-29,"8,239.75","8,274.8","8,308.2","8,219.2",165.36M,-0.55%
2015-04-30,"8,181.5","8,224.5","8,229.4","8,144.75",276.02M,-0.71%
2015-05-04,"8,331.95","8,230.05","8,346","8,220.45",135.76M,1.84%
2015-05-05,"8,324.8","8,338.4","8,355.65","8,280.6",160.34M,-0.09%
2015-05-06,"8,097","8,316.6","8,331.95","8,083",216.09M,-2.74%
2015-05-07,"8,057.3","8,077","8,122.6","7,997.15",166.56M,-0.49%
2015-05-08,"8,191.5","8,131.5","8,224.95","8,123.45",188.78M,1.67%
2015-05-11,"8,325.25","8,243.2","8,332.75","8,224.65",197.88M,1.63%
2015-05-12,"8,126.95","8,326.15","8,326.65","8,115.3",178.75M,-2.38%
2015-05-13,"8,235.45","8,181.55","8,254.95","8,089.8",175.02M,1.34%
2015-05-14,"8,224.2","8,232.45","8,236.25","8,137.3",138.96M,-0.14%
2015-05-15,"8,262.35","8,240.3","8,279.2","8,212.2",133.84M,0.46%
2015-05-18,"8,373.65","8,284.95","8,384.6","8,271.95",153.34M,1.35%
2015-05-19,"8,365.65","8,356.2","8,427.8","8,335",144.64M,-0.10%
2015-05-20,"8,423.25","8,392.65","8,440.35","8,391.45",127.39M,0.69%
2015-05-21,"8,421","8,434.5","8,446.35","8,382.5",148.19M,-0.03%
2015-05-22,"8,458.95","8,432.5","8,489.55","8,420.6",193.08M,0.45%
2015-05-25,"8,370.25","8,438.15","8,441.95","8,364.15",125.05M,-1.05%
2015-05-26,"8,339.35","8,377.1","8,378.9","8,320.05",120.43M,-0.37%
2015-05-27,"8,334.6","8,302.75","8,342.85","8,277.95",170.58M,-0.06%
2015-05-28,"8,319","8,345.7","8,364.5","8,270.15",239.55M,-0.19%
2015-05-29,"8,433.65","8,327.1","8,443.9","8,305.7",375.23M,1.38%
2015-06-01,"8,433.4","8,417.25","8,467.15","8,405.4",125.99M,0.00%
2015-06-02,"8,236.45","8,442.8","8,445.35","8,226.05",151.34M,-2.34%
2015-06-03,"8,135.1","8,232.45","8,236.7","8,094.15",176.66M,-1.23%
2015-06-04,"8,130.65","8,155.15","8,160.05","8,056.75",159.47M,-0.05%
2015-06-05,"8,114.7","8,119.15","8,191","8,100.15",167.06M,-0.20%
2015-06-08,"8,044.15","8,124.35","8,131","8,030.55",140.08M,-0.87%
2015-06-09,"8,022.4","8,026.5","8,057.15","8,005.15",140.22M,-0.27%
2015-06-10,"8,124.45","8,024.15","8,152.25","8,023.8",141.03M,1.27%
2015-06-11,"7,965.35","8,157.3","8,163.05","7,958.25",171.35M,-1.96%
2015-06-12,"7,982.9","7,959.85","7,995.6","7,940.3",140.84M,0.22%
2015-06-15,"8,013.9","7,986.6","8,057.7","7,944.85",137.12M,0.39%
2015-06-16,"8,047.3","8,004.2","8,061.85","7,952.35",127.81M,0.42%
2015-06-17,"8,091.55","8,084.2","8,136.85","8,048.95",157.21M,0.55%
2015-06-18,"8,174.6","8,113.7","8,186.9","8,101.8",149.27M,1.03%
2015-06-19,"8,224.95","8,201.15","8,250.8","8,195.65",151.58M,0.62%
2015-06-22,"8,353.1","8,259.3","8,369.45","8,257.4",126.54M,1.56%
2015-06-23,"8,381.55","8,377.45","8,398.45","8,334.95",135.84M,0.34%
2015-06-24,"8,360.85","8,399.4","8,421.35","8,338.9",134.06M,-0.25%
2015-06-25,"8,398","8,336.25","8,423.15","8,329.5",207.42M,0.44%
2015-06-26,"8,381.1","8,393.95","8,408.55","8,339.7",113.96M,-0.20%
2015-06-29,"8,318.4","8,247.05","8,329.45","8,195.65",136.11M,-0.75%
2015-06-30,"8,368.5","8,316.35","8,378","8,298.95",163.37M,0.60%
2015-07-01,"8,453.05","8,376.25","8,481.6","8,370.15",135.89M,1.01%
2015-07-02,"8,444.9","8,471.95","8,479.25","8,433.2",115.47M,-0.10%
2015-07-03,"8,484.9","8,440.1","8,497.75","8,424.15",91.14M,0.47%
2015-07-06,"8,522.15","8,386.15","8,533.15","8,386.15",104.58M,0.44%
2015-07-07,"8,510.8","8,525.5","8,561.35","8,483.85",126.04M,-0.13%
2015-07-08,"8,363.05","8,439.2","8,457.5","8,341.4",193.89M,-1.74%
2015-07-09,"8,328.55","8,364.85","8,400.3","8,323",135.36M,-0.41%
2015-07-10,"8,360.55","8,365.7","8,377.1","8,315.4",158.88M,0.38%
2015-07-13,"8,459.65","8,397.25","8,471.65","8,355.4",121.38M,1.19%
2015-07-14,"8,454.1","8,470.6","8,480.25","8,424.1",104.89M,-0.07%
2015-07-15,"8,523.8","8,463.4","8,531.4","8,462.95",108.84M,0.82%
2015-07-16,"8,608.05","8,546.15","8,616.1","8,542.9",119.64M,0.99%
2015-07-17,"8,609.85","8,623.65","8,642.95","8,593.15",108.19M,0.02%
2015-07-20,"8,603.45","8,623.9","8,624.1","8,559",93.44M,-0.07%
2015-07-21,"8,529.45","8,601.5","8,646.75","8,517.9",169.15M,-0.86%
2015-07-22,"8,633.5","8,512.25","8,643.9","8,498.65",141.02M,1.22%
2015-07-23,"8,589.8","8,643.95","8,654.75","8,573.8",136.96M,-0.51%
2015-07-24,"8,521.55","8,588.15","8,589.15","8,513.5",131.35M,-0.79%
2015-07-27,"8,361","8,492.1","8,492.2","8,351.55",140.83M,-1.88%
2015-07-28,"8,337","8,371.1","8,397.4","8,321.75",179.98M,-0.29%
2015-07-29,"8,375.05","8,365.6","8,381.5","8,338.45",145.40M,0.46%
2015-07-30,"8,421.8","8,417","8,458.9","8,408.3",221.94M,0.56%
2015-07-31,"8,532.85","8,456.1","8,548.95","8,448",209.63M,1.32%
2015-08-03,"8,543.05","8,510.65","8,563.95","8,508.1",161.49M,0.12%
2015-08-04,"8,516.9","8,564.1","8,565.15","8,448.25",193.23M,-0.31%
2015-08-05,"8,567.95","8,547.45","8,591.85","8,545.85",136.95M,0.60%
2015-08-06,"8,588.65","8,585.8","8,606.3","8,551.5",139.12M,0.24%
2015-08-07,"8,564.6","8,580.8","8,595.95","8,552.7",148.07M,-0.28%
2015-08-10,"8,525.6","8,577","8,621.55","8,497.8",127.20M,-0.46%
2015-08-11,"8,462.35","8,548.45","8,556.25","8,441.3",159.19M,-0.74%
2015-08-12,"8,349.45","8,445.7","8,446.95","8,337.95",195.90M,-1.33%
2015-08-13,"8,355.85","8,384.45","8,429.5","8,339.75",195.08M,0.08%
2015-08-14,"8,518.55","8,402.35","8,530.1","8,381.2",160.68M,1.95%
2015-08-17,"8,477.3","8,530.5","8,530.6","8,428.05",180.08M,-0.48%
2015-08-18,"8,466.55","8,505.85","8,525.75","8,433.6",157.99M,-0.13%
2015-08-19,"8,495.15","8,468.05","8,520.45","8,425.95",134.51M,0.34%
2015-08-20,"8,372.75","8,471.05","8,501.35","8,359.75",189.84M,-1.44%
2015-08-21,"8,299.95","8,305.4","8,322.2","8,225.05",207.54M,-0.87%
2015-08-24,"7,809","8,055.95","8,060.05","7,769.4",322.10M,-5.92%
2015-08-25,"7,880.7","7,895.4","7,925.4","7,667.25",308.26M,0.92%
2015-08-26,"7,791.85","7,865.25","7,930.05","7,777.1",223.26M,-1.13%
2015-08-27,"7,948.95","7,921.6","7,963.6","7,862.3",314.42M,2.02%
2015-08-28,"8,001.95","8,053.7","8,091.8","7,961.65",201.57M,0.67%
2015-08-31,"7,971.3","8,009.25","8,043.6","7,947.95",204.26M,-0.38%
2015-09-01,"7,785.85","7,907.95","7,929.1","7,746.5",190.58M,-2.33%
2015-09-02,"7,717","7,856.65","7,862.55","7,699.25",222.00M,-0.88%
2015-09-03,"7,823","7,774.45","7,845.6","7,754.05",160.61M,1.37%
2015-09-04,"7,655.05","7,803.4","7,804.9","7,626.85",199.57M,-2.15%
2015-09-07,"7,558.8","7,685.85","7,705.05","7,545.9",145.76M,-1.26%
2015-09-08,"7,688.25","7,587.7","7,720.9","7,539.5",177.52M,1.71%
2015-09-09,"7,818.6","7,805.85","7,846.05","7,764.55",214.84M,1.70%
2015-09-10,"7,788.1","7,729.05","7,819.85","7,678.5",165.31M,-0.39%
2015-09-11,"7,789.3","7,833.8","7,864.85","7,759.9",140.58M,0.02%
2015-09-14,"7,872.25","7,811.1","7,879.95","7,761.85",126.63M,1.06%
2015-09-15,"7,829.1","7,867.35","7,880","7,799.75",140.72M,-0.55%
2015-09-16,"7,899.15","7,886.85","7,913.9","7,853.3",144.33M,0.89%
2015-09-18,"7,981.9","7,967.45","8,055","7,955.85",249.31M,1.05%
2015-09-21,"7,977.1","7,911.5","7,987.9","7,908.35",125.63M,-0.06%
2015-09-22,"7,812","8,014.8","8,021.6","7,787.75",173.57M,-2.07%
2015-09-23,"7,845.95","7,737.35","7,882.9","7,723.25",151.20M,0.43%
2015-09-24,"7,868.5","7,838.4","7,894.5","7,804.1",208.77M,0.29%
2015-09-28,"7,795.7","7,892.8","7,893.95","7,787.95",140.48M,-0.93%
2015-09-29,"7,843.3","7,725.7","7,926.55","7,691.2",248.11M,0.61%
2015-09-30,"7,948.9","7,924.25","7,957.7","7,874.5",217.19M,1.35%
2015-10-01,"7,950.9","7,992.05","8,008.25","7,930.65",161.81M,0.03%
2015-10-05,"8,119.3","8,005.1","8,128.9","8,005.1",188.83M,2.12%
2015-10-06,"8,152.9","8,180.45","8,180.95","8,096.5",184.04M,0.41%
2015-10-07,"8,177.4","8,146.2","8,188.9","8,132.9",199.91M,0.30%
2015-10-08,"8,129.35","8,196.75","8,196.75","8,105.85",177.03M,-0.59%
2015-10-09,"8,189.7","8,186.35","8,232.2","8,139.65",205.86M,0.74%
2015-10-12,"8,143.6","8,231.5","8,244.5","8,128.2",205.26M,-0.56%
2015-10-13,"8,131.7","8,121.95","8,150.25","8,088.6",150.43M,-0.15%
2015-10-14,"8,107.9","8,102.4","8,139.3","8,096.35",143.16M,-0.29%
2015-10-15,"8,179.5","8,134.35","8,190.55","8,129.8",172.43M,0.88%
2015-10-16,"8,238.15","8,193.65","8,246.4","8,147.65",161.15M,0.72%
2015-10-19,"8,275.05","8,262.55","8,283.05","8,239.2",128.30M,0.45%
2015-10-20,"8,261.65","8,280.3","8,294.05","8,229.2",159.95M,-0.16%
2015-10-21,"8,251.7","8,258.35","8,294.4","8,217.15",149.27M,-0.12%
2015-10-23,"8,295.45","8,308.25","8,328.1","8,280.75",156.66M,0.53%
2015-10-26,"8,260.55","8,333.65","8,336.3","8,252.05",138.01M,-0.42%
2015-10-27,"8,232.9","8,230.35","8,241.95","8,217.05",161.49M,-0.33%
2015-10-28,"8,171.2","8,188.9","8,209.1","8,131.8",194.71M,-0.75%
2015-10-29,"8,111.75","8,175.45","8,179.6","8,098",224.23M,-0.73%
2015-10-30,"8,065.8","8,123.55","8,146.1","8,044.4",205.66M,-0.57%
2015-11-02,"8,050.8","8,054.55","8,060.7","7,995.6",140.32M,-0.19%
2015-11-03,"8,060.7","8,086.35","8,100.35","8,031.75",136.62M,0.12%
2015-11-04,"8,040.2","8,104.9","8,116.1","8,027.3",125.94M,-0.25%
2015-11-05,"7,955.45","8,030.35","8,031.2","7,944.1",136.22M,-1.05%
2015-11-06,"7,954.3","7,956.55","8,002.65","7,926.15",226.33M,-0.01%
2015-11-09,"7,915.2","7,788.25","7,937.75","7,771.7",218.42M,-0.49%
2015-11-10,"7,783.35","7,877.6","7,885.1","7,772.85",170.27M,-1.67%
2015-11-11,"7,783.35","7,783.35","7,783.35","7,783.35",-,0.00%
2015-11-13,"7,762.25","7,762.45","7,775.1","7,730.9",165.88M,-0.27%
2015-11-16,"7,806.6","7,732.95","7,838.85","7,714.15",154.14M,0.57%
2015-11-17,"7,837.55","7,848.75","7,860.45","7,793",149.45M,0.40%
2015-11-18,"7,731.8","7,823.15","7,843.4","7,725.05",148.04M,-1.35%
2015-11-19,"7,842.75","7,788.5","7,854.9","7,765.45",136.70M,1.43%
2015-11-20,"7,856.55","7,841.9","7,906.95","7,817.8",156.61M,0.18%
2015-11-23,"7,849.25","7,869.5","7,877.5","7,825.2",130.87M,-0.09%
2015-11-24,"7,831.6","7,837","7,870.35","7,812.65",134.56M,-0.22%
2015-11-26,"7,883.8","7,837.15","7,897.1","7,832",226.63M,0.67%
2015-11-27,"7,942.7","7,910.6","7,959.3","7,879.45",154.86M,0.75%
2015-11-30,"7,935.25","7,936.25","7,966","7,922.8",223.04M,-0.09%
2015-12-01,"7,954.9","7,958.15","7,972.15","7,934.15",142.94M,0.25%
2015-12-02,"7,931.35","7,976.7","7,979.3","7,910.8",130.21M,-0.30%
2015-12-03,"7,864.15","7,902.3","7,912.3","7,853.3",129.63M,-0.85%
2015-12-04,"7,781.9","7,817.6","7,821.4","7,775.7",157.23M,-1.05%
2015-12-07,"7,765.4","7,816.55","7,825.4","7,746.05",141.89M,-0.21%
2015-12-08,"7,701.7","7,738.5","7,771.25","7,685.45",139.32M,-0.82%
2015-12-09,"7,612.5","7,695.5","7,702.85","7,606.9",144.32M,-1.16%
2015-12-10,"7,683.3","7,643.3","7,691.95","7,610",145.25M,0.93%
2015-12-11,"7,610.45","7,699.6","7,703.05","7,575.3",173.00M,-0.95%
2015-12-14,"7,650.05","7,558.2","7,663.95","7,551.05",153.49M,0.52%
2015-12-15,"7,700.9","7,659.15","7,705","7,625.1",138.48M,0.66%
2015-12-16,"7,750.9","7,725.25","7,776.6","7,715.75",159.15M,0.65%
2015-12-17,"7,844.35","7,783.05","7,852.9","7,737.55",181.26M,1.21%
2015-12-18,"7,761.95","7,828.9","7,836.15","7,753.35",197.32M,-1.05%
2015-12-21,"7,834.45","7,745.65","7,840.75","7,733.45",130.17M,0.93%
2015-12-22,"7,786.1","7,829.4","7,846.3","7,776.85",129.63M,-0.62%
2015-12-23,"7,865.95","7,830.45","7,871.45","7,826.1",121.48M,1.03%
2015-12-24,"7,861.05","7,888.75","7,888.75","7,835.5",96.37M,-0.06%
2015-12-28,"7,925.15","7,863.2","7,937.2","7,863",126.74M,0.82%
2015-12-29,"7,928.95","7,929.2","7,942.15","7,902.75",116.54M,0.05%
2015-12-30,"7,896.25","7,938.6","7,944.75","7,889.85",110.15M,-0.41%
2015-12-31,"7,946.35","7,897.8","7,955.55","7,891.15",155.64M,0.63%
2016-01-01,"7,963.2","7,938.45","7,972.55","7,909.8",64.84M,0.21%
2016-01-04,"7,791.3","7,924.55","7,937.55","7,781.1",138.86M,-2.16%
2016-01-05,"7,784.65","7,828.4","7,831.2","7,763.25",149.67M,-0.09%
2016-01-06,"7,741","7,788.05","7,800.95","7,721.2",151.72M,-0.56%
2016-01-07,"7,568.3","7,673.35","7,674.95","7,556.6",194.73M,-2.23%
2016-01-08,"7,601.35","7,611.65","7,634.1","7,581.05",162.35M,0.44%
2016-01-11,"7,563.85","7,527.45","7,605.1","7,494.35",194.84M,-0.49%
2016-01-12,"7,510.3","7,587.2","7,588.3","7,487.8",168.98M,-0.71%
2016-01-13,"7,562.4","7,557.9","7,590.95","7,425.8",221.91M,0.69%
2016-01-14,"7,536.8","7,467.4","7,604.8","7,443.8",206.99M,-0.34%
2016-01-15,"7,437.8","7,561.65","7,566.5","7,427.3",203.64M,-1.31%
2016-01-18,"7,351","7,420.35","7,463.65","7,336.4",240.80M,-1.17%
2016-01-19,"7,435.1","7,381.8","7,462.75","7,364.15",194.07M,1.14%
2016-01-20,"7,309.3","7,357","7,470.9","7,241.5",232.61M,-1.69%
2016-01-21,"7,276.8","7,376.65","7,398.7","7,250",248.11M,-0.44%
2016-01-22,"7,422.45","7,355.7","7,433.4","7,327.6",236.28M,2.00%
2016-01-25,"7,436.15","7,468.75","7,487.15","7,421.2",168.20M,0.18%
2016-01-27,"7,437.75","7,469.6","7,477.9","7,419.7",193.39M,0.02%
2016-01-28,"7,424.65","7,426.5","7,468.85","7,409.6",283.04M,-0.18%
2016-01-29,"7,563.55","7,413.35","7,575.65","7,402.8",307.93M,1.87%
2016-02-01,"7,555.95","7,589.5","7,600.45","7,541.25",206.64M,-0.10%
2016-02-02,"7,455.55","7,566.65","7,576.3","7,428.05",237.34M,-1.33%
2016-02-03,"7,361.8","7,392.45","7,419.4","7,350.3",197.86M,-1.26%
2016-02-04,"7,404","7,411.45","7,457.05","7,365.95",229.56M,0.57%
2016-02-05,"7,489.1","7,418.25","7,503.15","7,406.65",257.52M,1.15%
2016-02-08,"7,387.25","7,489.7","7,512.55","7,363.2",176.76M,-1.36%
2016-02-09,"7,298.2","7,303.95","7,323.45","7,275.15",218.73M,-1.21%
